zipcode,availability
71739,Yes
71737,Yes
71989,No
71988,No
71987,No
71986,No
71985,No
71984,No
71983,No
71982,No
71981,No
71980,No
71979,No
71978,No
71977,No
71976,No
71975,No
71974,No
71973,No
71972,No
71971,No
71970,No
71969,No
71968,No
71967,No
71966,No
71965,No
71964,No
71963,No
71962,No
71961,No
71960,No
71959,No
71958,No
71957,No
71956,No
71955,No
71954,No
71953,No
71952,No
71951,No
71950,No
71949,No
71948,No
71947,No
71946,No
71945,No
71944,No
71943,No
71942,No
71941,No
71940,No
71939,No
71938,No
71937,No
71936,No
71935,No
71934,No
71933,No
71932,No
71931,No
71930,No
71929,No
71928,No
71927,No
71926,No
71925,No
71924,No
71923,No
71922,No
71921,No
71920,No
71919,No
71918,No
71917,No
71916,No
71915,No
71914,No
71913,No
71912,No
71911,No
71910,No
71909,No
71908,No
71907,No
71906,No
71905,No
71904,No
71903,No
71902,No
71901,No
71900,No
71899,No
71898,No
71897,No
71896,No
71895,No
71894,No
71893,No
71892,No
71891,No
71890,No
71889,No
71888,No
71887,No
71886,No
71885,No
71884,No
71883,No
71882,No
71881,No
71880,No
71879,No
71878,No
71877,No
71876,No
71875,No
71874,No
71873,No
71872,No
71871,No
71870,No
71869,No
71868,No
71867,No
71866,No
71865,No
71864,No
71863,No
71862,No
71861,No
71860,No
71859,No
71858,No
71857,No
71856,No
71855,No
71854,No
71853,No
71852,No
71851,No
71850,No
71849,No
71848,No
71847,No
71846,No
71845,No
71844,No
71843,No
71842,No
71841,No
71840,No
71839,No
71838,No
71837,No
71836,No
71835,No
71834,No
71833,No
71832,No
71831,No
71830,No
71829,No
71828,No
71827,No
71826,No
71825,No
71824,No
71823,No
71822,No
71821,No
71820,No
71819,No
71818,No
71817,No
71816,No
71815,No
71814,No
71813,No
71812,No
71811,No
71810,No
71809,No
71808,No
71807,No
71806,No
71805,No
71804,No
71803,No
71802,No
71801,No
71800,No
71799,No
71798,No
71797,No
71796,No
71795,No
71794,No
71793,No
71792,No
71791,No
71790,No
71789,No
71788,No
71787,No
71786,No
71785,No
71784,No
71783,No
71782,No
71781,No
71780,No
71779,No
71778,No
71777,No
71776,No
71775,No
71774,No
71773,No
71772,No
71771,No
71770,No
71769,No
71768,No
71767,No
71766,No
71765,No
71764,No
71763,No
71762,No
71761,No
71760,No
71759,No
71758,No
71757,No
71756,No
71755,No
71754,No
71753,No
71752,No
71751,No
71750,No
71749,No
71748,No
71747,No
71746,No
71745,No
71744,No
71743,No
71742,No
71741,No
71740,No
71738,No
71736,No
71735,Yes
71734,No
71733,No
71732,Yes
71731,No
71730,No
71729,Yes
71728,No
71727,No
71726,Yes
71725,No
71724,No
71723,Yes
71722,No
71721,No
71720,Yes
71719,No
71718,No
71717,Yes
71716,No
71715,No
71714,No
71713,No
71712,No
71711,Yes
71710,No
71709,No
71708,No
71707,No
71706,Yes
71705,No
71704,No
71703,No
71702,No
71701,Yes
71700,No
71699,No
71698,No
71697,No
71696,Yes
71695,No
71694,No
71693,No
71692,No
71691,Yes
71690,No
71689,No
71688,No
71687,No
71686,Yes
71685,No
71684,No
71683,No
71682,No
71681,No
71680,No
71679,Yes
71678,No
71677,No
71676,No
71675,No
71674,No
71673,No
71672,Yes
71671,No
71670,No
71669,No
71668,No
71667,No
71666,No
71665,Yes
71664,No
71663,No
71662,No
71661,No
71660,No
71659,No
71658,No
71657,No
71656,No
71655,No
71654,No
71653,No
71652,No
71651,No
71650,No
71649,No
71648,No
71647,No
71646,No
71645,No
71644,No
71643,No
71642,Yes
71641,No
71640,Yes
71639,No
71638,Yes
71637,No
71636,Yes
71635,No
71634,Yes
71633,No
71632,No
71631,No
71630,No
71629,No
71628,No
71627,No
71626,No
71625,No
71624,No
71623,No
71622,No
71621,No
71620,No
71619,No
71618,No
71617,No
71616,No
71615,No
71614,No
71613,No
71612,No
71611,No
71610,No
71609,No
71608,No
71607,No
71606,No
71605,No
71604,No
71603,No
71602,No
71601,No
71600,No
71599,No
71598,No
71597,No
71596,No
71595,No
71594,No
71593,No
71592,No
71591,No
71590,No
71589,No
71588,No
71587,No
71586,No
71585,No
71584,No
71583,No
71582,No
71581,No
71580,No
71579,Yes
71578,No
71577,Yes
71576,Yes
71575,No
71574,No
71573,Yes
71572,No
71571,No
71570,Yes
71569,No
71568,No
71567,No
71566,Yes
71565,No
71564,No
71563,Yes
71562,No
71561,No
71560,Yes
71559,No
71558,No
71557,No
71556,No
71555,No
71554,Yes
71553,No
71552,No
71551,No
71550,No
71549,Yes
71548,No
71547,No
71546,Yes
71545,No
71544,No
71543,Yes
71542,No
71541,No
71540,Yes
71539,No
71538,No
71537,No
71536,No
71535,No
71534,No
71533,No
71532,No
71531,No
71530,No
71529,No
71528,No
71527,No
71526,No
71525,No
71524,No
71523,No
71522,Yes
71521,No
71520,No
71519,No
71518,No
71517,No
71516,No
71515,No
71514,No
71513,No
71512,No
71511,No
71510,No
71509,No
71508,No
71507,No
71506,No
71505,No
71504,No
71503,No
71502,No
71501,No
71500,No
71499,No
71498,No
71497,No
71496,No
71495,No
71494,No
71493,No
71492,No
71491,No
71490,No
71489,No
71488,No
71487,No
71486,No
71485,No
71484,No
71483,No
71482,No
71481,No
71480,No
71479,No
71478,No
71477,No
71476,No
71475,No
71474,No
71473,No
71472,No
71471,No
71470,No
71469,No
71468,No
71467,No
71466,No
71465,No
71464,No
71463,No
71462,No
71461,No
71460,No
71459,No
71458,No
71457,No
71456,No
71455,No
71454,No
71453,No
71452,No
71451,No
71450,No
71449,No
71448,No
71447,No
71446,No
71445,No
71444,No
71443,No
71442,No
71441,No
71440,No
71439,No
71438,No
71437,No
71436,No
71435,No
71434,No
71433,No
71432,No
71431,No
71430,No
71429,No
71428,No
71427,No
71426,No
71425,No
71424,No
71423,No
71422,No
71421,No
71420,No
71419,No
71418,No
71417,No
71416,No
71415,No
71414,No
71413,No
71412,No
71411,No
71410,No
71409,Yes
71408,No
71407,No
71406,No
71405,No
71404,Yes
71403,No
71402,No
71401,No
71400,No
71399,No
71398,No
71397,Yes
71396,No
71395,No
71394,Yes
71393,No
71392,No
71391,No
71390,No
71389,No
71388,No
71387,No
71386,No
71385,No
71384,Yes
71383,No
71382,No
71381,No
71380,No
71379,No
71378,No
71377,No
71376,No
71375,No
71374,No
71373,No
71372,No
71371,No
71370,No
71369,No
71368,No
71367,No
71366,No
71365,No
71364,Yes
71363,No
71362,No
71361,No
71360,No
71359,No
71358,No
71357,No
71356,No
71355,No
71354,No
71353,No
71352,No
71351,No
71350,No
71349,No
71348,No
71347,No
71346,No
71345,No
71344,No
71343,No
71342,No
71341,No
71340,No
71339,No
71338,No
71337,No
71336,Yes
71335,No
71334,Yes
71333,No
71332,Yes
71331,No
71330,No
71329,No
71328,No
71327,No
71326,No
71325,No
71324,No
71323,No
71322,No
71321,No
71320,No
71319,No
71318,No
71317,No
71316,No
71315,No
71314,No
71313,No
71312,No
71311,No
71310,No
71309,No
71308,No
71307,No
71306,No
71305,No
71304,No
71303,No
71302,No
71301,No
71300,No
71299,Yes
71298,No
71297,Yes
71296,Yes
71295,No
71294,No
71293,No
71292,Yes
71291,No
71290,No
71289,No
71288,No
71287,Yes
71286,No
71285,No
71284,No
71283,No
71282,Yes
71281,No
71280,No
71279,No
71278,No
71277,Yes
71276,No
71275,No
71274,No
71273,No
71272,Yes
71271,No
71270,No
71269,No
71268,No
71267,No
71266,No
71265,No
71264,No
71263,Yes
71262,No
71261,No
71260,No
71259,No
71258,No
71257,No
71256,No
71255,No
71254,Yes
71253,No
71252,No
71251,No
71250,No
71249,No
71248,No
71247,No
71246,No
71245,No
71244,No
71243,No
71242,No
71241,No
71240,No
71239,No
71238,No
71237,No
71236,No
71235,No
71234,No
71233,No
71232,No
71231,No
71230,No
71229,Yes
71228,No
71227,No
71226,No
71225,No
71224,No
71223,No
71222,No
71221,No
71220,No
71219,No
71218,No
71217,No
71216,No
71215,No
71214,No
71213,No
71212,No
71211,No
71210,No
71209,No
71208,No
71207,No
71206,No
71205,No
71204,No
71203,No
71202,No
71201,No
71200,No
71199,No
71198,No
71197,No
71196,No
71195,No
71194,No
71193,No
71192,No
71191,No
71190,No
71189,No
71188,No
71187,No
71186,No
71185,No
71184,No
71183,No
71182,No
71181,No
71180,No
71179,No
71178,No
71177,No
71176,No
71175,No
71174,No
71173,No
71172,No
71171,No
71170,No
71169,No
71168,No
71167,No
71166,No
71165,No
71164,No
71163,No
71162,No
71161,No
71160,No
71159,Yes
71158,No
71157,Yes
71156,No
71155,Yes
71154,Yes
71153,No
71152,No
71151,No
71150,No
71149,Yes
71148,No
71147,No
71146,No
71145,No
71144,Yes
71143,No
71142,No
71141,No
71140,No
71139,Yes
71138,No
71137,No
71136,No
71135,No
71134,Yes
71133,No
71132,No
71131,Yes
71130,No
71129,No
71128,No
71127,No
71126,Yes
71125,No
71124,No
71123,No
71122,No
71121,No
71120,Yes
71119,No
71118,No
71117,No
71116,Yes
71115,No
71114,No
71113,No
71112,No
71111,Yes
71110,No
71109,No
71108,No
71107,No
71106,Yes
71105,No
71104,No
71103,No
71102,No
71101,Yes
71100,No
71099,No
71098,No
71097,No
71096,No
71095,No
71094,No
71093,Yes
71092,No
71091,No
71090,No
71089,No
71088,Yes
71087,No
71086,No
71085,No
71084,No
71083,Yes
71082,No
71081,No
71080,No
71079,No
71078,No
71077,No
71076,No
71075,No
71074,No
71073,No
71072,No
71071,No
71070,No
71069,Yes
71068,No
71067,Yes
71066,No
71065,Yes
71064,No
71063,Yes
71062,No
71061,No
71060,No
71059,No
71058,No
71057,No
71056,No
71055,No
71054,No
71053,No
71052,No
71051,No
71050,No
71049,No
71048,No
71047,No
71046,No
71045,No
71044,No
71043,No
71042,No
71041,No
71040,No
71039,No
71038,No
71037,No
71036,No
71035,No
71034,Yes
71033,No
71032,Yes
71031,No
71030,No
71029,No
71028,No
71027,No
71026,No
71025,No
71024,No
71023,No
71022,No
71021,No
71020,No
71019,No
71018,No
71017,No
71016,No
71015,No
71014,No
71013,No
71012,No
71011,No
71010,No
71009,No
71008,No
71007,No
71006,No
71005,No
71004,No
71003,No
71002,No
71001,No
71000,No
70999,No
70998,No
70997,No
70996,No
70995,No
70994,No
70993,No
70992,No
70991,No
70990,No
